old_code,old_category_path,new_code,new_category_path,similarity_score,match_status
45220000,공구/포장재/안전용품 > 소형기계 > 소형기계 기타,6229664,공구/포장재/안전용품 > 소형기계 > 소형기계 기타,100.00%,high_confidence
45220100,공구/포장재/안전용품 > 소형기계 > 태양열발전기,6229665,공구/포장재/안전용품 > 소형기계 > 태양열발전기,100.00%,high_confidence
46020208,노트북/데스크탑 > 노트북 > ASUS > 셀러론,6229692,노트북/데스크탑 > 노트북 > ASUS > 셀러론,100.00%,high_confidence
46020209,노트북/데스크탑 > 노트북 > ASUS > AMD,6229693,노트북/데스크탑 > 노트북 > ASUS > AMD,100.00%,high_confidence
46020300,노트북/데스크탑 > 노트북 > DELL > 30cm이하,6229694,노트북/데스크탑 > 노트북 > DELL > 30cm이하,100.00%,high_confidence
46020504,노트북/데스크탑 > 노트북 > LG전자 > 코어 i5,6229717,노트북/데스크탑 > 노트북 > LG전자 > 코어 i5,100.00%,high_confidence
46020506,노트북/데스크탑 > 노트북 > LG전자 > 코어 i9,6229719,노트북/데스크탑 > 노트북 > LG전자 > 코어 i9,100.00%,high_confidence
47020402,모니터/프린터/잉크 > LCD TV모니터 > 60cm > 삼성전자,6230046,모니터/프린터/잉크 > LCD TV모니터 > 60cm > 삼성전자,100.00%,high_confidence
46020507,노트북/데스크탑 > 노트북 > LG전자 > 펜티엄,6229720,노트북/데스크탑 > 노트북 > LG전자 > 펜티엄,100.00%,high_confidence
46020508,노트북/데스크탑 > 노트북 > LG전자 > 셀러론,6229721,노트북/데스크탑 > 노트북 > LG전자 > 셀러론,100.00%,high_confidence
46020509,노트북/데스크탑 > 노트북 > LG전자 > AMD,6229722,노트북/데스크탑 > 노트북 > LG전자 > AMD,100.00%,high_confidence
46020600,노트북/데스크탑 > 노트북 > MSI > 30cm이하,6229723,노트북/데스크탑 > 노트북 > MSI > 30cm이하,100.00%,high_confidence
46020601,노트북/데스크탑 > 노트북 > MSI > 33cm~38cm,6229724,노트북/데스크탑 > 노트북 > MSI > 33cm~38cm,100.00%,high_confidence
46020602,노트북/데스크탑 > 노트북 > MSI > 38cm이상,6229725,노트북/데스크탑 > 노트북 > MSI > 38cm이상,100.00%,high_confidence
46020603,노트북/데스크탑 > 노트북 > MSI > 코어 i3,6229726,노트북/데스크탑 > 노트북 > MSI > 코어 i3,100.00%,high_confidence
46020604,노트북/데스크탑 > 노트북 > MSI > 코어 i5,6229727,노트북/데스크탑 > 노트북 > MSI > 코어 i5,100.00%,high_confidence
46020605,노트북/데스크탑 > 노트북 > MSI > 코어 i7,6229728,노트북/데스크탑 > 노트북 > MSI > 코어 i7,100.00%,high_confidence
46020606,노트북/데스크탑 > 노트북 > MSI > 코어 i9,6229729,노트북/데스크탑 > 노트북 > MSI > 코어 i9,100.00%,high_confidence
46020607,노트북/데스크탑 > 노트북 > MSI > 펜티엄,6229730,노트북/데스크탑 > 노트북 > MSI > 펜티엄,100.00%,high_confidence
46020608,노트북/데스크탑 > 노트북 > MSI > AMD,6229731,노트북/데스크탑 > 노트북 > MSI > AMD,100.00%,high_confidence
46020700,노트북/데스크탑 > 노트북 > TG삼보,6229732,노트북/데스크탑 > 노트북 > TG삼보,100.00%,high_confidence
46020800,노트북/데스크탑 > 노트북 > 도시바 > 30cm이하,6229733,노트북/데스크탑 > 노트북 > 도시바 > 30cm이하,100.00%,high_confidence
46020801,노트북/데스크탑 > 노트북 > 도시바 > 33cm~38cm,6229734,노트북/데스크탑 > 노트북 > 도시바 > 33cm~38cm,100.00%,high_confidence
46020802,노트북/데스크탑 > 노트북 > 도시바 > 38cm이상,6229735,노트북/데스크탑 > 노트북 > 도시바 > 38cm이상,100.00%,high_confidence
46020900,노트북/데스크탑 > 노트북 > 레노버 > 30cm이하,6229736,노트북/데스크탑 > 노트북 > 레노버 > 30cm이하,100.00%,high_confidence
46050700,노트북/데스크탑 > 노트북배터리 > 애플,6229827,노트북/데스크탑 > 노트북배터리 > 애플,100.00%,high_confidence
46020901,노트북/데스크탑 > 노트북 > 레노버 > 33cm~38cm,6229737,노트북/데스크탑 > 노트북 > 레노버 > 33cm~38cm,100.00%,high_confidence
46020505,노트북/데스크탑 > 노트북 > LG전자 > 코어 i7,6229718,노트북/데스크탑 > 노트북 > LG전자 > 코어 i7,100.00%,high_confidence
46020503,노트북/데스크탑 > 노트북 > LG전자 > 코어 i3,6229716,노트북/데스크탑 > 노트북 > LG전자 > 코어 i3,100.00%,high_confidence
47020501,모니터/프린터/잉크 > LCD TV모니터 > 66cm이상 > 기타브랜드,6230048,모니터/프린터/잉크 > LCD TV모니터 > 66cm이상 > 기타브랜드,100.00%,high_confidence
46020502,노트북/데스크탑 > 노트북 > LG전자 > 38cm이상,6229715,노트북/데스크탑 > 노트북 > LG전자 > 38cm이상,100.00%,high_confidence
46020301,노트북/데스크탑 > 노트북 > DELL > 33cm~38cm,6229695,노트북/데스크탑 > 노트북 > DELL > 33cm~38cm,100.00%,high_confidence
46020302,노트북/데스크탑 > 노트북 > DELL > 38cm이상,6229696,노트북/데스크탑 > 노트북 > DELL > 38cm이상,100.00%,high_confidence
46020303,노트북/데스크탑 > 노트북 > DELL > 코어 i3,6229697,노트북/데스크탑 > 노트북 > DELL > 코어 i3,100.00%,high_confidence
46020304,노트북/데스크탑 > 노트북 > DELL > 코어 i5,6229698,노트북/데스크탑 > 노트북 > DELL > 코어 i5,100.00%,high_confidence
46020305,노트북/데스크탑 > 노트북 > DELL > 코어 i7,6229699,노트북/데스크탑 > 노트북 > DELL > 코어 i7,100.00%,high_confidence
46020306,노트북/데스크탑 > 노트북 > DELL > 코어 i9,6229700,노트북/데스크탑 > 노트북 > DELL > 코어 i9,100.00%,high_confidence
46020307,노트북/데스크탑 > 노트북 > DELL > 펜티엄,6229701,노트북/데스크탑 > 노트북 > DELL > 펜티엄,100.00%,high_confidence
46020308,노트북/데스크탑 > 노트북 > DELL > AMD,6229702,노트북/데스크탑 > 노트북 > DELL > AMD,100.00%,high_confidence
47020500,모니터/프린터/잉크 > LCD TV모니터 > 66cm이상 > LG전자,6230047,모니터/프린터/잉크 > LCD TV모니터 > 66cm이상 > LG전자,100.00%,high_confidence
46020400,노트북/데스크탑 > 노트북 > HP > 30cm이하,6229703,노트북/데스크탑 > 노트북 > HP > 30cm이하,100.00%,high_confidence
46020401,노트북/데스크탑 > 노트북 > HP > 33cm~38cm,6229704,노트북/데스크탑 > 노트북 > HP > 33cm~38cm,100.00%,high_confidence
46020402,노트북/데스크탑 > 노트북 > HP > 38cm이상,6229705,노트북/데스크탑 > 노트북 > HP > 38cm이상,100.00%,high_confidence
46020403,노트북/데스크탑 > 노트북 > HP > 코어 i3,6229706,노트북/데스크탑 > 노트북 > HP > 코어 i3,100.00%,high_confidence
46020404,노트북/데스크탑 > 노트북 > HP > 코어 i5,6229707,노트북/데스크탑 > 노트북 > HP > 코어 i5,100.00%,high_confidence
46020405,노트북/데스크탑 > 노트북 > HP > 코어 i7,6229708,노트북/데스크탑 > 노트북 > HP > 코어 i7,100.00%,high_confidence
46020406,노트북/데스크탑 > 노트북 > HP > 코어 i9,6229709,노트북/데스크탑 > 노트북 > HP > 코어 i9,100.00%,high_confidence
46020407,노트북/데스크탑 > 노트북 > HP > 펜티엄,6229710,노트북/데스크탑 > 노트북 > HP > 펜티엄,100.00%,high_confidence
46020408,노트북/데스크탑 > 노트북 > HP > 셀러론,6229711,노트북/데스크탑 > 노트북 > HP > 셀러론,100.00%,high_confidence
46020409,노트북/데스크탑 > 노트북 > HP > AMD,6229712,노트북/데스크탑 > 노트북 > HP > AMD,100.00%,high_confidence
46020500,노트북/데스크탑 > 노트북 > LG전자 > 30cm이하,6229713,노트북/데스크탑 > 노트북 > LG전자 > 30cm이하,100.00%,high_confidence
46020501,노트북/데스크탑 > 노트북 > LG전자 > 33cm~38cm,6229714,노트북/데스크탑 > 노트북 > LG전자 > 33cm~38cm,100.00%,high_confidence
46050600,노트북/데스크탑 > 노트북배터리 > 삼성,6229826,노트북/데스크탑 > 노트북배터리 > 삼성,100.00%,high_confidence
46060200,노트북/데스크탑 > 노트북보호필름 > 외부보호필름,6229830,노트북/데스크탑 > 노트북보호필름 > 외부보호필름,100.00%,high_confidence
46060100,노트북/데스크탑 > 노트북보호필름 > 액정보호필름 > 일반,6229828,노트북/데스크탑 > 노트북보호필름 > 액정보호필름 > 일반,100.00%,high_confidence
46120301,노트북/데스크탑 > 올인원/일체형PC > 레노버 > 코어 i3,6229962,노트북/데스크탑 > 올인원/일체형PC > 레노버 > 코어 i3,100.00%,high_confidence
46120201,노트북/데스크탑 > 올인원/일체형PC > LG전자 > 코어 i3,6229954,노트북/데스크탑 > 올인원/일체형PC > LG전자 > 코어 i3,100.00%,high_confidence
47010102,모니터/프린터/잉크 > 3D모니터 > 58cm이하 > 삼성전자,6230031,모니터/프린터/잉크 > 3D모니터 > 58cm이하 > 삼성전자,100.00%,high_confidence
46120202,노트북/데스크탑 > 올인원/일체형PC > LG전자 > 코어 i5,6229955,노트북/데스크탑 > 올인원/일체형PC > LG전자 > 코어 i5,100.00%,high_confidence
46120203,노트북/데스크탑 > 올인원/일체형PC > LG전자 > 코어 i7,6229956,노트북/데스크탑 > 올인원/일체형PC > LG전자 > 코어 i7,100.00%,high_confidence
47010101,모니터/프린터/잉크 > 3D모니터 > 58cm이하 > 기타브랜드,6230030,모니터/프린터/잉크 > 3D모니터 > 58cm이하 > 기타브랜드,100.00%,high_confidence
46120204,노트북/데스크탑 > 올인원/일체형PC > LG전자 > 코어 i9,6229957,노트북/데스크탑 > 올인원/일체형PC > LG전자 > 코어 i9,100.00%,high_confidence
46120205,노트북/데스크탑 > 올인원/일체형PC > LG전자 > 펜티엄,6229958,노트북/데스크탑 > 올인원/일체형PC > LG전자 > 펜티엄,100.00%,high_confidence
46120206,노트북/데스크탑 > 올인원/일체형PC > LG전자 > 셀러론,6229959,노트북/데스크탑 > 올인원/일체형PC > LG전자 > 셀러론,100.00%,high_confidence
46120207,노트북/데스크탑 > 올인원/일체형PC > LG전자 > AMD,6229960,노트북/데스크탑 > 올인원/일체형PC > LG전자 > AMD,100.00%,high_confidence
46120300,노트북/데스크탑 > 올인원/일체형PC > 레노버 > 기타,6229961,노트북/데스크탑 > 올인원/일체형PC > 레노버 > 기타,100.00%,high_confidence
46120302,노트북/데스크탑 > 올인원/일체형PC > 레노버 > 코어 i5,6229963,노트북/데스크탑 > 올인원/일체형PC > 레노버 > 코어 i5,100.00%,high_confidence
46120107,노트북/데스크탑 > 올인원/일체형PC > HP > AMD,6229952,노트북/데스크탑 > 올인원/일체형PC > HP > AMD,100.00%,high_confidence
46120303,노트북/데스크탑 > 올인원/일체형PC > 레노버 > 코어 i7,6229964,노트북/데스크탑 > 올인원/일체형PC > 레노버 > 코어 i7,100.00%,high_confidence
46120304,노트북/데스크탑 > 올인원/일체형PC > 레노버 > 코어 i9,6229965,노트북/데스크탑 > 올인원/일체형PC > 레노버 > 코어 i9,100.00%,high_confidence
46120305,노트북/데스크탑 > 올인원/일체형PC > 레노버 > 펜티엄,6229966,노트북/데스크탑 > 올인원/일체형PC > 레노버 > 펜티엄,100.00%,high_confidence
46120306,노트북/데스크탑 > 올인원/일체형PC > 레노버 > 셀러론,6229967,노트북/데스크탑 > 올인원/일체형PC > 레노버 > 셀러론,100.00%,high_confidence
46120307,노트북/데스크탑 > 올인원/일체형PC > 레노버 > AMD,6229968,노트북/데스크탑 > 올인원/일체형PC > 레노버 > AMD,100.00%,high_confidence
46120400,노트북/데스크탑 > 올인원/일체형PC > 브랜드기타 > 기타,6229969,노트북/데스크탑 > 올인원/일체형PC > 브랜드기타 > 기타,100.00%,high_confidence
46120401,노트북/데스크탑 > 올인원/일체형PC > 브랜드기타 > 코어 i3,6229970,노트북/데스크탑 > 올인원/일체형PC > 브랜드기타 > 코어 i3,100.00%,high_confidence
46120402,노트북/데스크탑 > 올인원/일체형PC > 브랜드기타 > 코어 i5,6229971,노트북/데스크탑 > 올인원/일체형PC > 브랜드기타 > 코어 i5,100.00%,high_confidence
46120403,노트북/데스크탑 > 올인원/일체형PC > 브랜드기타 > 코어 i7,6229972,노트북/데스크탑 > 올인원/일체형PC > 브랜드기타 > 코어 i7,100.00%,high_confidence
46120404,노트북/데스크탑 > 올인원/일체형PC > 브랜드기타 > 코어 i9,6229973,노트북/데스크탑 > 올인원/일체형PC > 브랜드기타 > 코어 i9,100.00%,high_confidence
46120200,노트북/데스크탑 > 올인원/일체형PC > LG전자 > 기타,6229953,노트북/데스크탑 > 올인원/일체형PC > LG전자 > 기타,100.00%,high_confidence
46120106,노트북/데스크탑 > 올인원/일체형PC > HP > 셀러론,6229951,노트북/데스크탑 > 올인원/일체형PC > HP > 셀러론,100.00%,high_confidence
46060101,노트북/데스크탑 > 노트북보호필름 > 액정보호필름 > 정보보안,6229829,노트북/데스크탑 > 노트북보호필름 > 액정보호필름 > 정보보안,100.00%,high_confidence
46111202,노트북/데스크탑 > 브랜드PC > 레노버 > 코어 i7,6229939,노트북/데스크탑 > 브랜드PC > 레노버 > 코어 i7,100.00%,high_confidence
47010202,모니터/프린터/잉크 > 3D모니터 > 60cm이상 > 삼성전자,6230034,모니터/프린터/잉크 > 3D모니터 > 60cm이상 > 삼성전자,100.00%,high_confidence
46111102,노트북/데스크탑 > 브랜드PC > ACER > 코어 i7,6229931,노트북/데스크탑 > 브랜드PC > ACER > 코어 i7,100.00%,high_confidence
46111103,노트북/데스크탑 > 브랜드PC > ACER > 코어 i9,6229932,노트북/데스크탑 > 브랜드PC > ACER > 코어 i9,100.00%,high_confidence
46111104,노트북/데스크탑 > 브랜드PC > ACER > 펜티엄,6229933,노트북/데스크탑 > 브랜드PC > ACER > 펜티엄,100.00%,high_confidence
46111105,노트북/데스크탑 > 브랜드PC > ACER > 셀러론,6229934,노트북/데스크탑 > 브랜드PC > ACER > 셀러론,100.00%,high_confidence
46111106,노트북/데스크탑 > 브랜드PC > ACER > AMD,6229935,노트북/데스크탑 > 브랜드PC > ACER > AMD,100.00%,high_confidence
46111107,노트북/데스크탑 > 브랜드PC > ACER > 기타,6229936,노트북/데스크탑 > 브랜드PC > ACER > 기타,100.00%,high_confidence
46111200,노트북/데스크탑 > 브랜드PC > 레노버 > 코어 i3,6229937,노트북/데스크탑 > 브랜드PC > 레노버 > 코어 i3,100.00%,high_confidence
46111201,노트북/데스크탑 > 브랜드PC > 레노버 > 코어 i5,6229938,노트북/데스크탑 > 브랜드PC > 레노버 > 코어 i5,100.00%,high_confidence
47010201,모니터/프린터/잉크 > 3D모니터 > 60cm이상 > 기타브랜드,6230033,모니터/프린터/잉크 > 3D모니터 > 60cm이상 > 기타브랜드,100.00%,high_confidence
46111203,노트북/데스크탑 > 브랜드PC > 레노버 > 코어 i9,6229940,노트북/데스크탑 > 브랜드PC > 레노버 > 코어 i9,100.00%,high_confidence
46120105,노트북/데스크탑 > 올인원/일체형PC > HP > 펜티엄,6229950,노트북/데스크탑 > 올인원/일체형PC > HP > 펜티엄,100.00%,high_confidence
46111204,노트북/데스크탑 > 브랜드PC > 레노버 > 펜티엄,6229941,노트북/데스크탑 > 브랜드PC > 레노버 > 펜티엄,100.00%,high_confidence
46111205,노트북/데스크탑 > 브랜드PC > 레노버 > AMD,6229942,노트북/데스크탑 > 브랜드PC > 레노버 > AMD,100.00%,high_confidence
46111206,노트북/데스크탑 > 브랜드PC > 레노버 > 기타,6229943,노트북/데스크탑 > 브랜드PC > 레노버 > 기타,100.00%,high_confidence
46111300,노트북/데스크탑 > 브랜드PC > 다나와표준PC,6229944,노트북/데스크탑 > 브랜드PC > 다나와표준PC,100.00%,high_confidence
46120100,노트북/데스크탑 > 올인원/일체형PC > HP > 기타,6229945,노트북/데스크탑 > 올인원/일체형PC > HP > 기타,100.00%,high_confidence
46120101,노트북/데스크탑 > 올인원/일체형PC > HP > 코어 i3,6229946,노트북/데스크탑 > 올인원/일체형PC > HP > 코어 i3,100.00%,high_confidence
46120102,노트북/데스크탑 > 올인원/일체형PC > HP > 코어 i5,6229947,노트북/데스크탑 > 올인원/일체형PC > HP > 코어 i5,100.00%,high_confidence
46120103,노트북/데스크탑 > 올인원/일체형PC > HP > 코어 i7,6229948,노트북/데스크탑 > 올인원/일체형PC > HP > 코어 i7,100.00%,high_confidence
